frame,timestamp,angle_delta,snap_count,lock_count,flag
540,1746360056.8133414,0.0,0,0,False
541,1746360056.9180086,0.0,0,0,False
542,1746360057.0280468,0.0,0,0,False
543,1746360057.1381247,0.0,0,0,False
544,1746360057.2478988,0.0,0,0,False
545,1746360057.362111,0.0,0,0,False
546,1746360057.471222,0.0,0,0,False
547,1746360057.5812566,0.0,0,0,False
548,1746360057.693426,0.0,0,0,False
549,1746360057.8072176,0.0,0,0,False
550,1746360057.9204085,0.0,0,0,False
551,1746360058.0300536,0.0,0,0,False
552,1746360058.1441326,0.0,0,0,False
553,1746360058.254132,0.0,0,0,False
554,1746360058.3648715,0.0,0,0,False
555,1746360058.4735317,0.0,0,0,False
556,1746360058.5867324,0.0,0,0,False
557,1746360058.6987991,0.0,0,0,False
558,1746360058.8134496,0.0,0,0,False
559,1746360058.927972,0.0,0,0,False
560,1746360059.0380013,0.0,0,0,False
561,1746360059.1480024,0.0,0,0,False
562,1746360059.259621,0.0,0,0,False
563,1746360059.3698099,0.0,0,0,False
564,1746360059.48096,0.0,0,0,False
565,1746360059.5900667,0.0,0,0,False
566,1746360059.698141,0.0,0,0,False
567,1746360059.803141,0.0,0,0,False
568,1746360059.911704,0.0,0,0,False
569,1746360060.0222964,0.0,0,0,False
570,1746360060.139901,0.0,0,0,False
571,1746360060.2474203,0.0,0,0,False
572,1746360060.3559797,0.0,0,0,False
573,1746360060.4620118,0.0,0,0,False
574,1746360060.575192,0.0,0,0,False
575,1746360060.6852736,0.0,0,0,False
576,1746360060.7958574,0.0,0,0,False
577,1746360060.9109092,0.0,0,0,False
578,1746360061.0229516,0.0,0,0,False
579,1746360061.1290612,0.0,0,0,False
580,1746360061.2411332,0.0,0,0,False
581,1746360061.3467844,0.0,0,0,False
582,1746360061.453862,0.0,0,0,False
583,1746360061.565599,0.0,0,0,False
584,1746360061.678165,0.0,0,0,False
585,1746360061.7887282,0.0,0,0,False
586,1746360061.8923922,0.0,0,0,False
587,1746360062.0020125,0.0,0,0,False
588,1746360062.113222,0.0,0,0,False
589,1746360062.2184582,0.0,0,0,False
590,1746360062.329057,0.0,0,0,False
591,1746360062.4381733,0.0,0,0,False
592,1746360062.5494497,0.0,0,0,False
593,1746360062.6585503,0.0,0,0,False
594,1746360062.7761016,0.0,0,0,False
595,1746360062.882142,0.0,0,0,False
596,1746360062.9981432,0.0,0,0,False
597,1746360063.1087596,0.0,0,0,False
598,1746360063.214376,0.0,0,0,False
599,1746360063.3255284,0.0,0,0,False
600,1746360063.435147,0.0,0,0,False
601,1746360063.5432649,0.0,0,0,False
602,1746360063.658404,0.0,0,0,False
603,1746360063.7800019,0.0,0,0,False
604,1746360063.8901935,0.0,0,0,False
605,1746360064.0113106,0.0,0,0,False
606,1746360064.1413443,0.0,0,0,False
607,1746360064.2535875,0.0,0,0,False
608,1746360064.3604963,0.0,0,0,False
609,1746360064.4812946,0.0,0,0,False
610,1746360064.5958126,0.0,0,0,False
611,1746360064.7098596,0.0,0,0,False
612,1746360064.8223774,0.0,0,0,False
613,1746360064.9354684,0.0,0,0,False
614,1746360065.0431695,0.0,0,0,False
615,1746360065.155826,0.0,0,0,False
616,1746360065.2649922,0.0,0,0,False
617,1746360065.37608,0.0,0,0,False
618,1746360065.4921196,0.0,0,0,False
619,1746360065.5991516,3.9,1,0,False
620,1746360065.7132244,26.6,1,0,False
621,1746360065.8243012,356.1,1,0,False
622,1746360065.9363897,0.0,1,0,False
623,1746360066.0470183,8.9,2,0,False
624,1746360066.159262,11.6,2,0,False
625,1746360066.2683012,0.4,2,0,False
626,1746360066.3823955,0.0,2,0,False
627,1746360066.4931505,0.0,2,0,False
628,1746360066.6002874,348.3,3,0,False
629,1746360066.7157953,362.1,3,0,False
630,1746360066.8294291,360.0,3,0,False
631,1746360066.9369848,360.0,3,0,False
632,1746360067.0461774,360.0,3,0,False
633,1746360067.1573975,360.0,2,0,False
634,1746360067.267913,360.0,2,1,True
635,1746360067.3770065,360.0,2,2,True
636,1746360067.4901197,360.0,2,3,True
637,1746360067.6021733,360.0,1,3,False
638,1746360067.7132201,0.0,1,3,False
639,1746360067.8229604,0.0,1,3,False
640,1746360067.9317536,360.0,2,3,True
641,1746360068.0408294,360.0,2,3,True
642,1746360068.1538286,0.0,1,3,False
643,1746360068.26187,0.0,1,3,False
644,1746360068.371914,0.0,1,2,False
645,1746360068.4789133,360.0,2,1,True
646,1746360068.5930326,360.0,2,0,False
647,1746360068.7070713,0.0,2,0,False
648,1746360068.8182647,360.0,3,0,False
649,1746360068.923787,0.0,3,0,False
650,1746360069.0337863,360.0,4,0,False
651,1746360069.1457856,0.0,4,0,False
652,1746360069.2607863,360.0,5,0,False
653,1746360069.3767858,360.0,5,0,False
654,1746360069.4858851,360.0,4,0,False
655,1746360069.5939267,0.0,4,0,False
656,1746360069.704928,0.0,4,0,False
657,1746360069.8121314,360.0,5,0,False
658,1746360069.9250984,0.0,5,0,False
659,1746360070.0331,360.0,5,0,False
660,1746360070.1461391,360.0,5,0,False
661,1746360070.25626,0.0,5,0,False
662,1746360070.3723025,0.0,4,0,False
663,1746360070.4813344,360.0,5,0,False
664,1746360070.5928934,360.0,4,0,False
665,1746360070.7009609,360.0,4,0,False
666,1746360070.8079603,360.0,3,0,False
667,1746360070.9170191,360.0,3,0,False
668,1746360071.025017,0.0,3,0,False
669,1746360071.139019,360.0,4,0,False
670,1746360071.2460191,0.0,4,0,False
671,1746360071.358578,0.0,3,0,False
672,1746360071.4660926,0.0,3,0,False
673,1746360071.5742233,360.0,3,1,True
674,1746360071.6813066,360.0,3,2,True
675,1746360071.7930872,0.0,3,2,True
676,1746360071.9020174,0.0,3,2,True
677,1746360072.012016,360.0,3,2,True
678,1746360072.1260169,1.1,3,3,True
679,1746360072.2380183,2.4,3,4,True
680,1746360072.3476927,359.1,3,4,True
681,1746360072.461264,360.2,3,4,True
682,1746360072.5729718,359.4,3,5,True
683,1746360072.6798196,360.1,2,5,True
684,1746360072.796902,0.1,2,5,True
685,1746360072.9089937,0.1,2,6,True
686,1746360073.017993,0.0,2,7,True
687,1746360073.1240325,0.0,1,8,False
688,1746360073.2420344,0.0,1,7,False
689,1746360073.3530874,360.0,2,8,True
690,1746360073.4671006,360.0,2,9,True
691,1746360073.5761867,360.0,1,9,False
692,1746360073.6841867,0.0,1,9,False
693,1746360073.796823,0.0,1,10,False
694,1746360073.9039593,0.0,1,10,False
695,1746360074.0194805,360.0,2,9,True
696,1746360074.129049,0.0,2,9,True
697,1746360074.245097,0.0,2,9,True
698,1746360074.3611405,0.0,2,9,True
699,1746360074.472289,0.0,2,9,True
700,1746360074.582666,0.2,2,9,True
701,1746360074.6951954,359.3,3,9,True
702,1746360074.807196,360.1,3,9,True
703,1746360074.9192884,0.4,2,9,True
704,1746360075.0323374,0.2,2,9,True
705,1746360075.1495643,0.0,2,9,True
706,1746360075.26908,0.0,2,9,True
707,1746360075.3980808,360.8,3,9,True
708,1746360075.5131252,359.9,3,8,True
709,1746360075.6292973,358.4,2,7,True
710,1746360075.7525072,367.5,2,6,True
711,1746360075.8701055,339.6,2,5,True
712,1746360075.989801,362.4,2,4,True
713,1746360076.107963,397.6,2,4,True
714,1746360076.2280028,360.0,1,3,False
715,1746360076.3492405,360.0,1,3,False
716,1746360076.4637592,360.0,1,2,False
717,1746360076.57476,0.0,1,2,False
718,1746360076.6869097,0.1,1,2,False
719,1746360076.7964706,3.1,2,2,True
720,1746360076.90699,360.4,1,2,False
721,1746360077.021024,359.8,1,2,False
722,1746360077.1270237,360.9,1,1,False
723,1746360077.2442694,359.6,1,1,False
724,1746360077.3588166,0.5,1,0,False
725,1746360077.4688542,0.0,1,0,False
726,1746360077.5829027,19.7,2,1,True
727,1746360077.6990175,16.9,2,2,True
728,1746360077.8140771,5.7,2,3,True
729,1746360077.9238684,0.4,2,3,True
730,1746360078.043958,3.2,2,3,True
731,1746360078.1580515,4.6,2,3,True
732,1746360078.2663558,2.8,2,3,True
733,1746360078.3739429,4.6,1,3,False
734,1746360078.4821355,6.5,1,3,False
735,1746360078.5961387,2.7,1,2,False
736,1746360078.7071824,2.2,1,1,False
737,1746360078.8203013,3.4,1,0,False
738,1746360078.9348257,6.3,1,0,False
739,1746360079.0444288,1.6,1,0,False
740,1746360079.1599927,12.6,0,0,False
741,1746360079.2780182,11.6,0,0,False
742,1746360079.3910894,6.4,0,0,False
743,1746360079.5092103,5.1,0,1,False
744,1746360079.6222112,358.9,0,2,False
745,1746360079.7288516,365.1,0,2,False
746,1746360079.8544862,364.8,0,2,False
747,1746360079.970182,6.2,0,2,False
748,1746360080.08231,360.3,0,2,False
749,1746360080.1984236,3.8,0,2,False
750,1746360080.3120866,5.0,0,2,False
751,1746360080.4271967,5.1,0,2,False
752,1746360080.5458922,5.8,0,2,False
753,1746360080.6554093,9.4,0,2,False
754,1746360080.7659905,360.1,0,2,False
755,1746360080.8800483,0.0,0,2,False
756,1746360080.9950871,359.9,1,2,False
757,1746360081.1051683,360.3,1,3,False
758,1746360081.2203832,3.8,1,3,False
759,1746360081.335501,360.0,1,3,False
760,1746360081.448087,360.3,1,3,False
761,1746360081.564265,7.0,1,2,False
762,1746360081.6768491,359.8,1,1,False
763,1746360081.7884634,3.6,1,1,False
764,1746360081.8990319,0.6,1,1,False
765,1746360082.0150766,0.8,1,1,False
766,1746360082.1247752,3.5,1,0,False
767,1746360082.234943,12.3,1,0,False
768,1746360082.3515182,0.9,1,0,False
769,1746360082.4641087,9.9,1,0,False
770,1746360082.578142,12.4,0,0,False
771,1746360082.6933014,2.4,0,0,False
772,1746360082.903403,2.4,0,0,False
773,1746360083.0139904,0.0,0,0,False
774,1746360083.1230733,3.1,1,0,False
775,1746360083.2331529,0.5,1,0,False
776,1746360083.345153,0.0,1,1,False
777,1746360083.453187,0.0,1,2,False
778,1746360083.570237,0.2,1,2,False
779,1746360083.6808577,0.0,1,2,False
780,1746360083.7899985,0.0,1,2,False
781,1746360083.901998,0.0,1,2,False
782,1746360084.0179992,0.0,1,2,False
783,1746360084.1269972,19.8,2,2,True
784,1746360084.2409995,3.5,2,2,True
785,1746360084.3530338,2.5,2,1,True
786,1746360084.4651756,1.7,2,0,False
787,1746360084.589259,13.6,2,0,False
788,1746360084.7002954,0.0,1,0,False
789,1746360084.8138535,0.0,1,0,False
790,1746360084.9278517,0.0,1,0,False
791,1746360085.041453,10.1,2,0,False
792,1746360085.1541,6.1,2,0,False
793,1746360085.2650611,11.7,2,0,False
794,1746360085.3758423,14.2,2,0,False
795,1746360085.4878871,8.1,2,0,False
796,1746360085.5950418,1.5,2,0,False
797,1746360085.7101367,3.9,1,0,False
798,1746360085.8182209,3.7,1,0,False
799,1746360085.9332948,0.0,1,0,False
800,1746360086.0493321,0.6,1,0,False
801,1746360086.1615615,0.1,1,0,False
802,1746360086.27118,5.2,2,0,False
803,1746360086.3853996,17.5,2,0,False
804,1746360086.4959605,0.4,2,0,False
805,1746360086.610051,0.0,1,0,False
806,1746360086.723087,0.3,1,0,False
807,1746360086.8343213,5.0,1,0,False
808,1746360086.9431717,5.3,1,0,False
809,1746360087.0502243,1.8,1,0,False
810,1746360087.163375,1.7,1,0,False
811,1746360087.2765198,7.1,1,0,False
812,1746360087.3857226,5.1,1,0,False
813,1746360087.4978905,5.2,1,0,False
814,1746360087.608546,23.7,1,0,False
815,1746360087.7210708,7.2,1,0,False
816,1746360087.830209,0.5,0,0,False
817,1746360087.943313,1.5,0,0,False
818,1746360088.05205,0.0,0,0,False
819,1746360088.1642227,0.0,0,0,False
820,1746360088.2783165,0.0,0,0,False
821,1746360088.3854818,0.0,0,0,False
822,1746360088.4880786,0.0,0,0,False
823,1746360088.6027288,0.0,0,0,False
824,1746360088.7153072,0.0,0,0,False
825,1746360088.889414,0.0,0,0,False
826,1746360089.0110154,0.0,0,0,False
827,1746360089.1201456,0.0,0,0,False
828,1746360089.2312236,0.8,0,0,False
829,1746360089.3547463,3.9,0,0,False
830,1746360089.4843795,1.9,0,0,False
831,1746360089.6041167,0.0,0,0,False
832,1746360089.731267,1.1,0,0,False
833,1746360089.8404493,0.1,0,0,False
834,1746360089.9560509,0.0,0,0,False
835,1746360090.0691354,0.4,0,0,False
836,1746360090.180134,0.0,0,0,False
837,1746360090.291229,0.0,0,0,False
838,1746360090.3977878,2.0,0,0,False
839,1746360090.5074778,4.7,0,0,False
840,1746360090.6292083,6.7,0,0,False
841,1746360090.7533586,0.2,0,0,False
842,1746360090.8749254,12.6,1,0,False
843,1746360090.9940538,15.1,1,0,False
844,1746360091.106107,0.1,1,0,False
845,1746360091.214136,0.2,1,0,False
846,1746360091.3291364,2.2,1,0,False
847,1746360091.4452739,4.8,1,0,False
848,1746360091.5534434,4.4,1,0,False
849,1746360091.6674862,0.3,1,0,False
850,1746360091.7850637,0.8,1,0,False
851,1746360091.894095,1.2,1,0,False
852,1746360092.0082395,0.4,1,0,False
853,1746360092.118783,0.2,1,0,False
854,1746360092.2324495,0.0,1,0,False
855,1746360092.3460414,0.0,1,0,False
856,1746360092.4570422,0.0,0,0,False
857,1746360092.5626166,0.0,0,0,False
858,1746360092.6831753,0.0,0,0,False
859,1746360092.7942922,0.0,0,0,False
860,1746360092.9043455,0.0,0,0,False
861,1746360093.0253456,0.0,0,0,False
862,1746360093.1379085,0.0,0,0,False
863,1746360093.2420895,0.0,0,0,False
864,1746360093.353206,0.0,0,0,False
865,1746360093.46537,0.0,0,0,False
866,1746360093.578034,0.0,0,0,False
867,1746360093.7052093,2.0,0,0,False
868,1746360093.836244,0.1,0,0,False
869,1746360093.9609637,0.1,0,0,False
870,1746360094.0730753,0.0,0,0,False
871,1746360094.181641,0.2,0,0,False
872,1746360094.3002036,0.1,0,0,False
873,1746360094.4642496,0.0,0,0,False
874,1746360094.5982492,0.0,0,0,False
875,1746360094.7302494,0.0,0,0,False
876,1746360094.8542495,0.0,0,0,False
877,1746360094.9852479,0.0,0,0,False
878,1746360095.0952487,0.0,0,0,False
879,1746360095.2022495,0.0,0,0,False
880,1746360095.3222487,0.0,0,0,False
881,1746360095.4222476,0.0,0,0,False
882,1746360095.5212476,0.0,0,0,False
883,1746360095.6192489,0.0,0,0,False
884,1746360095.7192478,0.0,0,0,False
885,1746360095.8182492,0.0,0,0,False
886,1746360095.9462488,0.0,0,0,False
887,1746360096.060248,0.0,0,0,False
888,1746360096.16925,0.0,0,0,False
889,1746360096.2802489,0.1,0,0,False
890,1746360096.3873138,0.0,0,0,False
891,1746360096.4959557,0.0,0,0,False
892,1746360096.604543,0.0,0,0,False
893,1746360096.7252033,0.0,0,0,False
894,1746360096.8404298,0.0,0,0,False
895,1746360096.9490793,0.0,0,0,False
896,1746360097.056079,0.0,0,0,False
897,1746360097.1701965,0.0,0,0,False
898,1746360097.280245,0.0,0,0,False
899,1746360097.390324,0.0,0,0,False
900,1746360097.5033753,0.0,0,0,False
901,1746360097.6150818,0.0,0,0,False
902,1746360097.7281523,0.0,0,0,False
903,1746360097.8405,0.0,0,0,False
904,1746360097.9562268,0.0,0,0,False
905,1746360098.068827,6.3,1,0,False
906,1746360098.1790779,36.3,1,0,False
907,1746360098.2900784,13.8,1,0,False
908,1746360098.405183,360.0,1,0,False
909,1746360098.5132315,360.0,1,0,False
910,1746360098.6283278,360.0,1,0,False
911,1746360098.7400181,0.0,1,0,False
912,1746360098.8635406,0.0,1,0,False
913,1746360098.9761007,0.0,1,0,False
914,1746360099.087243,0.0,1,0,False
915,1746360099.1983266,0.0,1,0,False
916,1746360099.3139884,0.0,1,0,False
917,1746360099.4211898,360.0,2,0,False
918,1746360099.5282402,0.1,2,0,False
919,1746360099.6399279,360.0,2,0,False
920,1746360099.7500176,0.0,2,0,False
921,1746360099.863143,4.6,3,0,False
922,1746360099.9901814,352.5,3,0,False
923,1746360100.0973325,11.8,3,0,False
924,1746360100.206033,359.9,3,0,False
925,1746360100.315065,0.1,3,0,False
926,1746360100.425122,360.0,4,0,False
927,1746360100.5332227,360.0,4,0,False
928,1746360100.6484604,360.0,4,0,False
929,1746360100.763095,0.0,4,0,False
930,1746360100.870095,360.0,5,0,False
931,1746360100.983651,0.0,4,0,False
932,1746360101.0923645,0.0,4,0,False
933,1746360101.2004464,0.0,3,0,False
934,1746360101.3124819,0.0,3,0,False
935,1746360101.4290621,0.0,2,0,False
936,1746360101.5401397,0.0,2,0,False
937,1746360101.6482043,0.0,2,0,False
938,1746360101.7593145,0.0,2,0,False
939,1746360101.8659413,0.0,2,0,False
940,1746360101.9790983,0.0,1,0,False
941,1746360102.0861459,0.0,1,0,False
942,1746360102.1951904,360.0,2,0,False
943,1746360102.3062744,23.5,2,0,False
944,1746360102.4203615,10.6,1,0,False
945,1746360102.5299618,355.9,1,0,False
946,1746360102.6460426,359.8,1,0,False
947,1746360102.7591324,11.4,1,0,False
948,1746360102.872315,37.5,1,0,False
949,1746360102.9910371,7.2,1,0,False
950,1746360103.100073,3.2,1,1,False
951,1746360103.217077,0.9,1,1,False
952,1746360103.328185,7.4,1,1,False
953,1746360103.4464462,6.3,1,1,False
954,1746360103.5630574,13.5,1,1,False
955,1746360103.6771624,0.2,1,1,False
956,1746360103.7892494,1.0,0,1,False
957,1746360103.9015124,2.7,0,1,False
958,1746360104.0131562,0.3,0,1,False
959,1746360104.1244109,4.2,1,0,False
960,1746360104.236529,4.7,1,0,False
961,1746360104.35157,7.9,1,0,False
962,1746360104.4642148,355.9,1,0,False
963,1746360104.630403,358.5,1,0,False
964,1746360104.767437,4.0,1,0,False
965,1746360104.8861172,3.2,1,0,False
966,1746360105.0018198,0.9,1,0,False
967,1746360105.1221294,0.4,1,0,False
968,1746360105.238256,359.9,1,0,False
969,1746360105.3542943,0.0,1,0,False
970,1746360105.4819481,0.0,1,0,False
971,1746360105.591152,0.0,1,0,False
972,1746360105.699234,0.0,0,0,False
973,1746360105.8163435,0.0,0,0,False
974,1746360105.9294171,0.0,0,0,False
975,1746360106.0423145,0.0,0,0,False
976,1746360106.1551964,0.0,0,0,False
977,1746360106.2663481,337.6,1,0,False
978,1746360106.3768623,0.0,1,0,False
979,1746360106.4913902,20.6,2,0,False
980,1746360106.5979207,6.2,2,0,False
981,1746360106.7099223,23.7,2,0,False
982,1746360106.8199234,18.0,2,0,False
983,1746360106.9289682,46.8,2,1,True
984,1746360107.0830574,35.1,2,1,True
985,1746360107.2036462,6.4,2,1,True
986,1746360107.3242059,4.5,2,2,True
987,1746360107.44572,1.9,2,3,True
988,1746360107.5618684,0.1,2,4,True
989,1746360107.6879132,0.9,2,5,True
990,1746360107.8015223,0.0,1,5,False
991,1746360107.9152212,0.0,1,5,False
992,1746360108.0343397,0.0,0,4,False
993,1746360108.1528983,0.0,0,4,False
994,1746360108.2649493,0.0,0,4,False
995,1746360108.3739479,0.0,0,3,False
996,1746360108.488523,0.0,0,2,False
997,1746360108.6018846,0.0,0,1,False
998,1746360108.7100394,0.0,0,0,False
999,1746360108.8221889,0.0,0,0,False
1000,1746360108.9362812,0.0,0,0,False
1001,1746360109.046395,0.0,0,0,False
1002,1746360109.1553943,0.0,0,0,False
1003,1746360109.2680871,0.0,0,0,False
1004,1746360109.3761766,0.0,0,0,False
1005,1746360109.4851775,0.0,0,0,False
1006,1746360109.5972567,0.0,0,0,False
1007,1746360109.7102578,0.0,0,0,False
1008,1746360109.8264437,0.0,0,0,False
1009,1746360109.9373384,0.0,0,0,False
1010,1746360110.0484173,0.0,0,0,False
1011,1746360110.163493,0.0,0,0,False
1012,1746360110.281009,0.0,0,0,False
1013,1746360110.3930888,0.0,0,0,False
1014,1746360110.5022643,0.0,0,0,False
1015,1746360110.6173368,0.0,0,0,False
1016,1746360110.7263355,0.0,0,0,False
1017,1746360110.8334734,0.0,0,0,False
1018,1746360110.944473,0.0,0,0,False
1019,1746360111.0535107,0.0,0,0,False
1020,1746360111.1605108,0.0,0,0,False
1021,1746360111.271588,0.0,0,0,False
1022,1746360111.3777568,0.0,0,0,False
1023,1746360111.4884012,0.0,0,0,False
1024,1746360111.5989559,0.0,0,0,False
1025,1746360111.7095168,0.0,0,1,False
1026,1746360111.8210337,0.0,0,2,False
1027,1746360111.9280732,0.0,0,3,False
1028,1746360112.033222,0.0,0,4,False
1029,1746360112.1502333,0.0,0,5,False
1030,1746360112.2552216,0.0,0,6,False
1031,1746360112.363374,0.0,0,7,False
1032,1746360112.4745576,0.0,0,8,False
1033,1746360112.5811875,0.0,0,9,False
1034,1746360112.6958637,0.0,0,10,False
1035,1746360112.8044522,0.0,0,10,False
1036,1746360112.9132123,0.0,0,10,False
1037,1746360113.026213,0.0,0,10,False
1038,1746360113.1343246,0.0,0,10,False
1039,1746360113.2443914,0.0,0,10,False
1040,1746360113.354627,0.0,0,10,False
1041,1746360113.466673,0.0,0,10,False
1042,1746360113.5762975,0.0,0,10,False
1043,1746360113.687446,0.0,0,10,False
1044,1746360113.822116,0.0,0,9,False
1045,1746360113.9361823,0.0,0,9,False
1046,1746360114.0512185,0.0,0,9,False
1047,1746360114.174259,0.0,0,9,False
1048,1746360114.2858255,0.0,0,9,False
1049,1746360114.383908,0.0,0,8,False
1050,1746360114.4969084,0.0,0,7,False
1051,1746360114.6099074,0.0,0,6,False
1052,1746360114.7159069,0.0,0,5,False
1053,1746360114.8179078,0.0,0,5,False
1054,1746360114.9159083,0.0,0,4,False
1055,1746360115.0209079,0.0,0,3,False
1056,1746360115.1319077,0.0,0,2,False
1057,1746360115.2329075,0.0,0,1,False
1058,1746360115.3559077,0.0,0,0,False
1059,1746360115.4669163,0.0,0,0,False
1060,1746360115.5749066,0.0,0,0,False
1061,1746360115.6799085,0.0,0,0,False
1062,1746360115.7859404,0.0,0,0,False
1063,1746360115.889941,0.0,0,0,False
1064,1746360116.0019405,0.0,0,1,False
1065,1746360116.111941,0.0,0,2,False
1066,1746360116.2179415,0.0,0,3,False
1067,1746360116.3259404,0.0,0,4,False
1068,1746360116.4249396,0.0,0,4,False
1069,1746360116.528941,0.0,0,5,False
1070,1746360116.6289406,0.0,0,5,False
1071,1746360116.725939,0.0,0,6,False
1072,1746360116.8199413,0.0,0,6,False
1073,1746360116.922942,0.0,0,7,False
1074,1746360117.02794,0.0,0,7,False
1075,1746360117.1259403,0.0,0,6,False
1076,1746360117.2249417,0.0,0,6,False
